No.,Sentence,StemWords,MatchWords,Use
757,xhtml#kids%27%20 predictions  Children and Adolescents  Statement at World Congress III  Against Sexual Exploitation  http://www.unicef.org/brazil/pt/ br_IIIWC_En.pdf  Guidelines for Children and Young People76  Appendix 1  Parent Contract I know that the Internet can be a  wonderful place for my kids to visit.,"['xhtml', 'kid', 'predict', 'children', 'adolesc', 'statement', 'world', 'congress', 'iii', 'sexual', 'exploit', 'http', 'guidelin', 'children', 'young', 'peopl', 'appendix', 'parent', 'contract', 'know', 'internet', 'wonder', 'place', 'kid', 'visit']",{'internet'},Y
758,I also know that I must do my part  to help keep them safe on their visits.,"['also', 'know', 'must', 'part', 'help', 'keep', 'safe', 'visit']",set(),N
759,"Under- standing that my kids can help  me, I agree to follow these rules: 1.","['stand', 'kid', 'help', 'agre', 'follow', 'rule']",set(),N
760,I will get to know the services   and websites my child uses.,"['get', 'know', 'servic', 'websit', 'child', 'use']",set(),N
761,2.,[],set(),N
762,I will set reasonable rules and  guidelines for computer use by  my children and I will discuss  these rules and post them near  the computer as a reminder.,"['set', 'reason', 'rule', 'guidelin', 'comput', 'use', 'children', 'discuss', 'rule', 'post', 'near', 'comput', 'remind']",set(),N
763,3.,[],set(),N
764,I will not overreact if  my child   tells me about something  “bad” he or she finds or does  on the Internet.,"['overreact', 'child', 'tell', 'someth', 'bad', 'find', 'internet']",{'internet'},Y
765,4.,[],set(),N
766,I will try to get to know my  child’s “online friends” and  Buddy List contacts just as I  try to get to know his or her  other friends.,"['tri', 'get', 'know', 'child', 'onlin', 'friend', 'buddi', 'list', 'contact', 'tri', 'get', 'know', 'friend']",set(),N
767,5.,[],set(),N
768,"I will try to provide close sup-   port and supervision of  my  younger children’s use of  the  Internet, for example by trying  to keep their computer in a  family area.","['tri', 'provid', 'close', 'port', 'supervis', 'younger', 'children', 'use', 'internet', 'exampl', 'tri', 'keep', 'comput', 'famili', 'area']",{'internet'},Y
769,6.,[],set(),N
770,I will report suspicious and   illegal activity and sites to the  proper authorities.,"['report', 'suspici', 'illeg', 'activ', 'site', 'proper', 'author']",set(),N
771,7.,[],set(),N
772,I will make or find a list   of  recommended sites for  children.,"['make', 'find', 'list', 'recommend', 'site', 'children']",set(),N
773,8.,[],set(),N
774,I will frequently check to see  where my kids have visited on  the Internet.,"['frequent', 'check', 'see', 'kid', 'visit', 'internet']",{'internet'},Y
775,9.,[],set(),N
776,I will seek options for filtering   and blocking inappropriate  Internet material from my  children.,"['seek', 'option', 'filter', 'block', 'inappropri', 'internet', 'materi', 'children']",{'internet'},Y
777,10.,[],set(),N
778,I will talk to my kids about   their online explorations and  take online adventures with  them as often as I can.,"['talk', 'kid', 'onlin', 'explor', 'take', 'onlin', 'adventur', 'often']",set(),N
779,I agree to the above.,['agre'],set(),N
780,Parent signature(s)  Date   I understand that my parents have  agreed to live by these rules and I  agree to help my parents explore  the Internet with me.,"['parent', 'signatur', 'date', 'understand', 'parent', 'agre', 'live', 'rule', 'agre', 'help', 'parent', 'explor', 'internet']",{'internet'},Y
781,Child signature  Date   www.itu.int/copGuidelines for Children and Young People77  Child’s Contract I know that the Internet can be a won- derful place to visit.,"['child', 'signatur', 'date', 'children', 'young', 'peopl', 'child', 'contract', 'know', 'internet', 'der', 'place', 'visit']",{'internet'},Y
782,I also know that it is  important for me to follow rules that will  keep me safe on my visits.,"['also', 'know', 'import', 'follow', 'rule', 'keep', 'safe', 'visit']",set(),N
783,I agree to the  following rules: 1.,"['agre', 'follow', 'rule']",set(),N
784,Wherever possible I will choose  a safe and sensible screen name  for myself that will not broad- cast any personal information  about my family or me.,"['wherev', 'possibl', 'choos', 'safe', 'sensibl', 'screen', 'name', 'cast', 'person', 'inform', 'famili']",{'inform'},Y
785,2.,[],set(),N
786,I will keep all of my passwords   private.,"['keep', 'password', 'privat']",set(),N
787,3.,[],set(),N
788,"I will discuss with my parents   all of the different programmes  and applications I use on my  computer and on the Internet,  and talk to them about the sites  I visit.","['discuss', 'parent', 'differ', 'programm', 'applic', 'use', 'comput', 'internet', 'talk', 'site', 'visit']",{'internet'},Y
789,Before I download or  load a new programme or join  a new site I will check with my  parents first to make sure they  approve.,"['download', 'load', 'new', 'programm', 'join', 'new', 'site', 'check', 'parent', 'first', 'make', 'sure', 'approv']",set(),N
790,4.,[],set(),N
791,When considering signing up  to a new online service I will  avoid those which demand too  much personal information  and try to opt for those which  ask for less.,"['consid', 'sign', 'new', 'onlin', 'servic', 'avoid', 'demand', 'much', 'person', 'inform', 'tri', 'opt', 'ask', 'less']",{'inform'},Y
792,5.,[],set(),N
793,I will always take steps to find  out what personal information  about me will be published  by the service by default in  my profile and will always opt  for the maximum degree of   privacy.,"['alway', 'take', 'step', 'find', 'person', 'inform', 'publish', 'servic', 'default', 'profil', 'alway', 'opt', 'maximum', 'degre', 'privaci']",{'inform'},Y
794,6.,[],set(),N
795,"I will not share my personal  information, or that of  my  parents or any other family  member, in any way, shape or  form, online or with someone  I meet online.","['share', 'person', 'inform', 'parent', 'famili', 'member', 'way', 'shape', 'form', 'onlin', 'someon', 'meet', 'onlin']",{'inform'},Y
796,"This includes,  but is not limited to name,  address, telephone number,  age or school name.","['includ', 'limit', 'name', 'address', 'telephon', 'number', 'age', 'school', 'name']",{'includ'},Y
797,7.,[],set(),N
798,I will treat others the way I   want to be treated.,"['treat', 'other', 'way', 'want', 'treat']",set(),N
799,8.,[],set(),N
800,"I will use good manners when   I’m online, including good  language and respect.","['use', 'good', 'manner', 'onlin', 'includ', 'good', 'languag', 'respect']",{'includ'},Y
801,I will not  pick fights or use threatening  or mean words.,"['pick', 'fight', 'use', 'threaten', 'mean', 'word']",set(),N
802,9.,[],set(),N
803,"I will make my own personal   safety my priority, since I know  there are some people who  might be online and pretend to  be someone they’re not.","['make', 'person', 'safeti', 'prioriti', 'sinc', 'know', 'peopl', 'might', 'onlin', 'pretend', 'someon']",set(),N
804,10.,[],set(),N
805,"I will be honest with my   parents about people I meet  online and will tell them,  without always being asked,  about these people.","['honest', 'parent', 'peopl', 'meet', 'onlin', 'tell', 'without', 'alway', 'ask', 'peopl']",set(),N
806,I won’t  answer any e-mails or instant  messages from anyone my  parents have not approved.,"['answer', 'instant', 'messag', 'anyon', 'parent', 'approv']",set(),N
807,11.,[],set(),N
808,"If  I see or read things that are   bad, icky or mean, I will log  off  and tell my parents so they  can try to make sure it never  happens again.","['see', 'read', 'thing', 'bad', 'icki', 'mean', 'log', 'tell', 'parent', 'tri', 'make', 'sure', 'never', 'happen']",set(),N
809,12.,[],set(),N
810,"I will tell my parents if  I   receive pictures, links to bad  sites, e-mail or instant messag- es with bad language or if  I’m  in a chat room where people  are using swear words or mean  and hateful language.","['tell', 'parent', 'receiv', 'pictur', 'link', 'bad', 'site', 'instant', 'es', 'bad', 'languag', 'chat', 'room', 'peopl', 'use', 'swear', 'word', 'mean', 'hate', 'languag']",set(),N
811,13.,[],set(),N
812,"I will not send anything in the  post to anyone I’ve met online,  without my parents’ okay.","['send', 'anyth', 'post', 'anyon', 'met', 'onlin', 'without', 'parent', 'okay']",set(),N
813,"If  I  get something in the post from  someone I’ve met online, I’ll  tell my parents immediately  (because that means they have  my private information).","['get', 'someth', 'post', 'someon', 'met', 'onlin', 'tell', 'parent', 'immedi', 'mean', 'privat', 'inform']",{'inform'},Y
814,14.,[],set(),N
815,"I will not do anything online  that someone asks me to if it  makes me feel uncomfortable,  especially if I know it’s some-  thing my parents would not be  happy about or approve of.","['anyth', 'onlin', 'someon', 'ask', 'make', 'feel', 'uncomfort', 'especi', 'know', 'thing', 'parent', 'would', 'happi', 'approv']",set(),N
816,Guidelines for Children and Young People78  15.,"['guidelin', 'children', 'young', 'peopl']",set(),N
817,"I will not call, write a snail mail  or meet in person anyone who  I’ve met online without my  parents’ approval or without a  trusted adult coming with me.","['call', 'write', 'snail', 'mail', 'meet', 'person', 'anyon', 'met', 'onlin', 'without', 'parent', 'approv', 'without', 'trust', 'adult', 'come']",set(),N
818,16.,[],set(),N
819,I understand my parents will  supervise my time online and  may use software to monitor  or limit where I go online.,"['understand', 'parent', 'supervis', 'time', 'onlin', 'may', 'use', 'softwar', 'monitor', 'limit', 'go', 'onlin']",set(),N
820,They’re doing this because  they love me and want to  protect me.,"['love', 'want', 'protect']",set(),N
821,I will teach my parents more  about the Internet so we can have  fun together and learn cool new  things.,"['teach', 'parent', 'internet', 'fun', 'togeth', 'learn', 'cool', 'new', 'thing']",{'internet'},Y
822,I agree to the above.,['agre'],set(),N
823,I promise to protect my child’s  safety online by making sure  these rules are followed.,"['promis', 'protect', 'child', 'safeti', 'onlin', 'make', 'sure', 'rule', 'follow']",set(),N
824,"If  my  child encounters unsafe situations  and tells me, I will handle each  situation with maturity and good  sense, without blaming anyone,  and will calmly work through it  with my child to ensure their safer  Internet experiences in the future.","['child', 'encount', 'unsaf', 'situat', 'tell', 'handl', 'situat', 'matur', 'good', 'sens', 'without', 'blame', 'anyon', 'calmli', 'work', 'child', 'ensur', 'safer', 'internet', 'experi', 'futur']","{'internet', 'work'}",Y
825,"Parent signature(s)  Date  Child signature  Date   www.itu.int/copGuidelines for Children and Young PeoplePhoto credits: www.shutterstock.com, Ahone Ayeh Njume-Ebong/ITU   Guidelines for Children and Young PeopleInternational Telecommunication Union Place des Nations CH-1211 Geneva 20 Switzerland www.itu.int/cop  Printed in Switzerland Geneva, 2016  With the support of:","['parent', 'signatur', 'date', 'child', 'signatur', 'date', 'children', 'young', 'peopl', 'photo', 'credit', 'ahon', 'ayeh', 'guidelin', 'children', 'young', 'peopl', 'intern', 'telecommun', 'union', 'place', 'de', 'nation', 'geneva', 'switzerland', 'print', 'switzerland', 'geneva', 'support']",{'intern'},Y
